Symbol,Date,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low,Daily_return,SMA_20,EMA_20,RSI_14,MACD
NABIL,2024-07-24,576.0,590.0,570.0,579.0,580.51,162758.0,579.0,94481900.7,1506,0.0,20.0,0.0,3.51,-0.26,465.64,486.68,653.0,419.0,-0.0017241379310344827,814.7730000000007,770.8179950515984,44.54698298168409,10.877748114765609
NABIL,2024-07-25,579.0,579.0,570.0,575.9,575.32,129069.0,579.0,74255917.3,1202,-3.1,9.0,-0.54,1.58,0.1,466.4,486.71,640.0,419.0,-0.003633217993079624,829.9000000000008,792.446270006953,49.89296098667596,15.841624360777018
NABIL,2024-07-26,579.0,579.0,570.0,575.9,575.32,129069.0,579.0,74255917.3,1202,-3.1,9.0,-0.54,1.58,0.1,466.4,486.71,640.0,419.0,-0.003633217993079624,829.9000000000008,792.4462772277183,49.892960986675924,15.84139496188891
NABIL,2024-07-27,579.0,579.0,570.0,575.9,575.32,129069.0,579.0,74255917.3,1202,-3.1,9.0,-0.54,1.58,0.1,466.4,486.71,640.0,419.0,-0.003633217993079624,829.9000000000008,792.4462772277183,49.892960986675924,15.841394961888682
NABIL,2024-07-28,587.4,633.4,587.4,633.4,632.7,348250.0,575.9,220337618.9,2701,57.5,46.0,9.98,7.83,0.11,467.61,487.08,637.7,419.0,0.08626307665923504,812.9470000000008,772.1067337446855,44.91275481116689,10.296955606871734
NABIL,2024-07-29,646.0,690.0,643.0,649.0,659.23,451587.0,633.4,297700784.8,3789,15.6,47.0,2.46,7.31,-1.58,468.93,487.54,690.0,419.0,0.11800172265288544,783.182000000001,753.0063672946485,44.60816276280919,22.531456848816106
NABIL,2024-07-30,658.9,658.9,620.0,644.0,634.3,331425.0,649.0,210223916.0,2889,-5.0,38.9,-0.77,6.27,1.51,470.23,487.96,690.0,419.0,0.0933786078098472,817.9050000000011,787.9365349000233,45.27321225434419,15.941850599366603
NABIL,2024-07-31,656.8,656.8,640.0,649.3,649.61,288592.0,644.0,187472565.1,1964,5.3,16.8,0.82,2.63,-0.05,471.58,488.39,690.0,419.0,0.0679276315789473,865.7035000000008,816.5225845221722,50.24479628307495,19.52599804048839
NABIL,2024-08-01,649.3,660.0,638.0,645.0,647.26,197788.0,649.3,128019909.1,1631,-4.3,22.0,-0.66,3.45,-0.35,472.92,488.7,690.0,419.0,0.05928723928395471,856.4425000000007,813.9190027592061,50.2625886445741,17.81914346656481
NABIL,2024-08-02,649.3,660.0,638.0,645.0,647.26,197788.0,649.3,128019909.1,1631,-4.3,22.0,-0.66,3.45,-0.35,472.92,488.7,690.0,419.0,0.05928723928395471,856.4425000000008,813.9187569679772,50.26258864457412,17.828433580206593
NABIL,2024-08-03,649.3,660.0,638.0,645.0,647.26,197788.0,649.3,128019909.1,1631,-4.3,22.0,-0.66,3.45,-0.35,472.92,488.7,690.0,419.0,0.05928723928395471,856.4425000000008,813.9187569679772,50.26258864457412,17.828433580206593
NABIL,2024-08-04,649.3,660.0,638.0,645.0,647.26,197788.0,649.3,128019909.1,1631,-4.3,22.0,-0.66,3.45,-0.35,472.92,488.7,690.0,419.0,0.05928723928395471,856.4425000000008,813.9187569679772,50.26258864457412,17.828433580206593
NABIL,2024-08-05,657.9,700.0,657.0,660.0,664.2,314107.0,645.0,208629892.9,2613,15.0,43.0,2.33,6.54,-0.64,474.42,489.09,700.0,419.0,0.9760479041916168,840.5235000000009,776.4752037526737,44.79762349409449,-15.812809136619649
NABIL,2024-08-07,613.0,640.0,608.0,631.5,628.13,251049.0,625.0,157692586.0,2071,6.5,32.0,1.04,5.26,0.53,476.95,489.62,700.0,419.0,0.04743738596782223,834.3230000000007,805.0789077162001,50.3555303796226,10.78911767262582
NABIL,2024-08-08,644.1,644.1,628.0,630.0,632.26,154915.0,631.5,97946514.6,1325,-1.5,16.1,-0.24,2.56,-0.36,478.24,489.91,700.0,419.0,0.06960950764006792,833.7925000000007,811.3960633756573,50.32442913471105,18.586910501790157
NABIL,2024-08-09,644.1,644.1,628.0,630.0,632.26,154915.0,631.5,97946514.6,1325,-1.5,16.1,-0.24,2.56,-0.36,478.24,489.91,700.0,419.0,0.06960950764006792,833.7925000000007,811.3960746938351,50.324429134711075,18.58650831694831
NABIL,2024-08-10,644.1,644.1,628.0,630.0,632.26,154915.0,631.5,97946514.6,1325,-1.5,16.1,-0.24,2.56,-0.36,478.24,489.91,700.0,419.0,0.06960950764006792,833.7925000000007,811.3960746938351,50.32442913471111,18.58650831694831
NABIL,2024-08-11,640.0,643.0,635.0,639.1,638.66,196534.0,630.0,125518630.4,1680,9.1,8.0,1.44,1.26,0.07,479.61,490.25,700.0,419.0,0.059867330016583786,864.8230000000007,836.1270931449625,50.19498443277917,19.909749059194496
NABIL,2024-08-12,645.0,657.9,640.0,646.9,649.01,228497.0,639.1,148296873.4,1825,7.8,17.9,1.22,2.8,-0.33,481.03,490.66,700.0,419.0,0.07798700216630554,912.9285000000007,868.7793073309548,49.90711623095106,23.569136360611992
NABIL,2024-08-13,648.0,658.9,643.0,647.9,648.47,208455.0,646.9,135177164.7,1598,1.0,15.9,0.15,2.47,-0.09,482.47,491.12,700.0,419.0,0.10525417946093471,921.9875000000011,881.2019472039498,50.114902157551356,28.949846137544796
NABIL,2024-08-14,650.0,650.0,640.0,645.0,643.83,160074.0,647.9,103059752.05,1357,-2.9,10.0,-0.45,1.56,0.18,483.87,491.54,700.0,419.0,0.075,887.908000000001,871.6318088214728,50.00516108787466,25.18974397458794
NABIL,2024-08-15,657.9,673.0,647.0,660.0,661.82,460088.0,645.0,304494325.9,2786,15.0,26.0,2.33,4.02,-0.28,485.44,492.04,700.0,419.0,0.0945273631840796,899.5905000000012,867.6922569218677,50.44506693551466,18.853716928661925
NABIL,2024-08-16,657.9,673.0,647.0,660.0,661.82,460088.0,645.0,304494325.9,2786,15.0,26.0,2.33,4.02,-0.28,485.44,492.04,700.0,419.0,0.0945273631840796,899.5905000000008,867.6922523238093,50.44506693551466,18.853896144754344
NABIL,2024-08-17,657.9,673.0,647.0,660.0,661.82,460088.0,645.0,304494325.9,2786,15.0,26.0,2.33,4.02,-0.28,485.44,492.04,700.0,419.0,0.0945273631840796,899.5905000000008,867.6922523238093,50.44506693551466,18.853896144754344
NABIL,2024-08-18,670.0,682.0,656.0,662.0,668.29,385734.0,660.0,257782857.6,2530,2.0,26.0,0.3,3.96,-0.95,487.08,492.55,700.0,419.0,0.050793650793650794,850.3800000000007,832.7601009056901,51.44469678231729,28.243199544706954
NABIL,2024-08-19,670.0,682.0,656.0,662.0,668.29,385734.0,660.0,257782857.6,2530,2.0,26.0,0.3,3.96,-0.95,487.08,492.55,700.0,419.0,0.050793650793650794,850.3800000000007,832.7600979944249,51.44469678231729,28.24330906192756
NABIL,2024-08-20,670.0,682.0,656.0,662.0,668.29,385734.0,660.0,257782857.6,2530,2.0,26.0,0.3,3.96,-0.95,487.08,492.55,700.0,419.0,0.050793650793650794,850.3800000000007,832.7600979944249,51.44469678231729,28.24330906192756
NABIL,2024-08-21,675.0,675.0,651.0,658.3,659.23,251551.0,662.0,165831119.0,1864,-3.7,24.0,-0.56,3.69,-0.14,488.71,493.04,700.0,419.0,0.051597444089456795,851.9600000000006,846.9889107849849,50.21568273183062,26.636242212688217
NABIL,2024-08-22,658.3,668.0,652.0,654.0,657.1,210335.0,658.3,138210719.0,1729,-4.3,16.0,-0.65,2.45,-0.47,490.35,493.54,700.0,419.0,-0.05024687772291609,859.0845000000006,853.8064564238208,50.21452210273397,34.88217013184476
NABIL,2024-08-23,658.3,668.0,652.0,654.0,657.1,210335.0,658.3,138210719.0,1729,-4.3,16.0,-0.65,2.45,-0.47,490.35,493.54,700.0,419.0,-0.05024687772291609,859.0845000000006,853.806458243009,50.21452210273399,34.88210572548394
NABIL,2024-08-24,658.3,668.0,652.0,654.0,657.1,210335.0,658.3,138210719.0,1729,-4.3,16.0,-0.65,2.45,-0.47,490.35,493.54,700.0,419.0,-0.05024687772291609,859.0845000000006,853.806458243009,50.21452210273399,34.88210572548394
NABIL,2024-08-25,654.0,654.0,636.0,636.9,642.01,206816.0,654.0,132777526.9,1815,-17.1,18.0,-2.61,2.83,-0.8,491.91,493.96,700.0,419.0,-0.03500000000000003,876.1755000000006,856.0106143539443,50.52327223366061,25.489247713447867
NABIL,2024-08-26,654.0,654.0,636.0,636.9,642.01,206816.0,654.0,132777526.9,1815,-17.1,18.0,-2.61,2.83,-0.8,491.91,493.96,700.0,419.0,-0.03500000000000003,876.175500000001,856.010615266984,50.52327223366061,25.4892273361379
NABIL,2024-08-27,625.0,640.0,605.0,605.6,616.32,307846.0,636.9,189731911.0,2874,-31.3,35.0,-4.91,5.79,-1.77,493.22,494.21,700.0,419.0,-0.02792937399678969,820.1930000000011,814.5972461723188,50.06563402467832,30.595208565202256
NABIL,2024-08-28,617.7,630.0,609.7,616.0,619.13,256298.0,605.6,158681461.1,1759,10.4,20.3,1.72,3.33,-0.51,494.64,494.77,700.0,419.0,-0.0064516129032258064,825.9225000000012,819.7815085355251,49.793473771168856,33.23492694092033
NABIL,2024-08-29,625.0,625.0,600.0,605.0,605.56,155077.0,616.0,93909055.4,1522,-11.0,25.0,-1.79,4.17,-0.09,496.05,495.16,700.0,419.0,-0.011437908496732025,818.4475000000011,807.7430539773679,51.28483230435501,35.32542255858539
NABIL,2024-08-30,625.0,625.0,600.0,605.0,605.56,155077.0,616.0,93909055.4,1522,-11.0,25.0,-1.79,4.17,-0.09,496.05,495.16,700.0,419.0,-0.011437908496732025,818.4475000000011,807.7430530483811,51.28483230435501,35.325439179782734
NABIL,2024-08-31,625.0,625.0,600.0,605.0,605.56,155077.0,616.0,93909055.4,1522,-11.0,25.0,-1.79,4.17,-0.09,496.05,495.16,700.0,419.0,-0.011437908496732025,818.4475000000011,807.7430530483811,51.28483230435501,35.325439179782734
NABIL,2024-09-01,614.0,614.0,589.0,595.0,596.92,150454.0,605.0,89809421.5,1606,-10.0,25.0,-1.65,4.24,-0.32,497.39,495.55,700.0,419.0,0.0,805.990000000001,802.8850447412343,49.905725250105284,24.31564707380312
NABIL,2024-09-02,600.0,612.0,585.0,611.7,601.11,174550.0,595.0,104924105.6,1511,16.7,27.0,2.81,4.62,1.73,498.84,496.07,700.0,419.0,-0.01019417475728148,833.351500000001,827.5109363556672,50.12120413233472,29.431570635601133
NABIL,2024-09-04,622.2,622.2,595.0,595.0,600.67,139235.0,610.0,83634651.9,1173,-15.0,27.2,-2.46,4.57,-0.95,501.68,497.1,700.0,419.0,-0.07751937984496124,859.9525000000012,834.8481662669196,50.53652310437909,23.101861049132594
NABIL,2024-09-05,596.0,598.0,585.0,592.0,590.31,92820.0,595.0,54792436.2,969,-3.0,13.0,-0.5,2.22,0.29,503.08,497.57,700.0,419.0,-0.05732484076433121,821.992500000001,804.9784810398401,51.333693486848695,26.21582459030253
NABIL,2024-09-06,596.0,598.0,585.0,592.0,590.31,92820.0,595.0,54792436.2,969,-3.0,13.0,-0.5,2.22,0.29,503.08,497.57,700.0,419.0,-0.05732484076433121,821.9925000000014,804.9784917018695,51.333693486848695,26.21554583674049
NABIL,2024-09-07,596.0,598.0,585.0,592.0,590.31,92820.0,595.0,54792436.2,969,-3.0,13.0,-0.5,2.22,0.29,503.08,497.57,700.0,419.0,-0.05732484076433121,821.9925000000014,804.9784917018695,51.333693486848695,26.21554583674049
NABIL,2024-09-08,603.8,603.8,585.0,586.0,591.69,99880.0,592.0,59097867.6,954,-6.0,18.8,-1.01,3.21,-0.97,504.14,498.04,700.0,419.0,-0.08580343213728549,843.7375000000014,833.1953021179513,51.21855139450594,31.18617736595786
NABIL,2024-09-09,588.0,592.0,572.0,573.0,577.93,93805.0,586.0,54213108.5,1031,-13.0,20.0,-2.22,3.5,-0.86,505.2,498.44,700.0,419.0,-0.13050075872534142,843.2895000000019,841.9761886395371,50.29065239947258,28.746389699782526
NABIL,2024-09-10,583.0,583.0,567.5,569.8,572.96,97919.0,573.0,56103877.3,945,-3.2,15.5,-0.56,2.73,-0.55,506.26,498.8,700.0,419.0,-0.16193557876158263,834.1415000000013,839.2009022608516,50.36935359945129,35.555371613859165
NABIL,2024-09-11,577.0,577.5,560.0,561.5,563.23,78865.0,569.8,44418906.7,872,-8.3,17.5,-1.46,3.13,-0.31,507.23,499.09,700.0,419.0,-0.17547723935389134,836.7095000000018,824.3904967379098,51.17985199207202,35.26075496782619
NABIL,2024-09-12,572.7,572.7,554.0,569.0,563.2,91654.0,561.5,51619177.4,902,7.5,18.7,1.34,3.38,1.02,508.22,499.32,700.0,419.0,-0.16812865497076024,857.4640000000018,839.4126530289325,51.025950642642506,36.252584096668556
NABIL,2024-09-13,572.7,572.7,554.0,569.0,563.2,91654.0,561.5,51619177.4,902,7.5,18.7,1.34,3.38,1.02,508.22,499.32,700.0,419.0,-0.16812865497076024,857.4640000000018,839.4126854703702,51.02595064264248,36.2516142300135
NABIL,2024-09-14,572.7,572.7,554.0,569.0,563.2,91654.0,561.5,51619177.4,902,7.5,18.7,1.34,3.38,1.02,508.22,499.32,700.0,419.0,-0.16812865497076024,857.4640000000018,839.4126854703702,51.02595064264248,36.2516142300135
NABIL,2024-09-15,574.0,590.0,570.0,571.0,580.65,100482.0,569.0,58344637.9,1060,2.0,20.0,0.35,3.51,-1.69,509.07,499.59,700.0,419.0,-0.13484848484848486,835.5510000000019,836.7137367606759,50.18936285710667,37.405262823457406
NABIL,2024-09-16,571.0,571.0,560.1,561.2,563.49,56485.0,571.0,31829007.5,655,-9.8,10.9,-1.72,1.95,-0.41,509.81,499.81,700.0,419.0,-0.10064102564102557,766.7705000000019,768.8087430441935,50.23129928812428,44.349027260062826
NABIL,2024-09-17,571.0,571.0,560.1,561.2,563.49,56485.0,571.0,31829007.5,655,-9.8,10.9,-1.72,1.95,-0.41,509.81,499.81,700.0,419.0,-0.10064102564102557,766.7705000000016,768.80866296191,50.23129928812428,44.35113973998227
NABIL,2024-09-18,562.0,565.0,550.0,556.0,557.89,68886.0,561.2,38431118.4,809,-5.2,15.0,-0.93,2.73,-0.34,510.51,500.01,700.0,419.0,-0.0959349593495935,802.1905000000015,783.1283774346334,51.133150342015746,31.29278196326152
NABIL,2024-09-19,562.0,565.0,550.0,556.0,557.89,68886.0,561.2,38431118.4,809,-5.2,15.0,-0.93,2.73,-0.34,510.51,500.01,700.0,419.0,-0.0959349593495935,802.1905000000015,783.1284038832814,51.133150342015746,31.291995830388373
NABIL,2024-09-20,562.0,565.0,550.0,556.0,557.89,68886.0,561.2,38431118.4,809,-5.2,15.0,-0.93,2.73,-0.34,510.51,500.01,700.0,419.0,-0.0959349593495935,802.1905000000015,783.1284038832814,51.133150342015746,31.291995830388373
NABIL,2024-09-21,562.0,565.0,550.0,556.0,557.89,68886.0,561.2,38431118.4,809,-5.2,15.0,-0.93,2.73,-0.34,510.51,500.01,700.0,419.0,-0.0959349593495935,802.1905000000015,783.1284038832814,51.133150342015746,31.291995830388373
NABIL,2024-09-22,556.0,578.0,556.0,562.0,564.37,55026.0,556.0,31054968.7,645,6.0,22.0,1.08,3.96,-0.42,511.33,500.23,700.0,419.0,-0.08169934640522876,799.4705000000015,778.2771435008028,51.11057381961034,33.857202599365905
NABIL,2024-09-23,573.2,573.2,555.0,568.0,563.07,123568.0,562.0,69577465.0,831,6.0,18.2,1.07,3.28,0.87,512.22,500.53,700.0,419.0,-0.02905982905982906,778.0050000000015,777.5556465626651,50.421521367890804,35.11532099070632
NABIL,2024-09-24,567.0,567.0,552.1,553.5,557.19,66337.0,568.0,36962336.0,787,-14.5,14.9,-2.55,2.7,-0.67,513.0,500.76,700.0,419.0,-0.0062836624775583485,737.1220000000014,730.5889674633712,51.264980989142735,36.331649206455154
NABIL,2024-09-25,550.0,560.0,545.1,555.0,552.47,50441.0,553.5,27867328.7,623,1.5,14.9,0.27,2.73,0.46,513.81,500.96,700.0,419.0,-0.038128249566724434,776.3330000000014,774.0192510796707,50.392900661795295,34.87644091345055
NABIL,2024-09-26,555.2,562.0,549.0,550.0,552.7,50686.0,555.0,28014233.9,594,-5.0,13.0,-0.9,2.37,-0.49,514.64,501.13,700.0,419.0,0.011029411764705883,768.5050000000011,764.9438619892209,50.379738824075325,42.36855494590998
NABIL,2024-09-27,555.2,562.0,549.0,550.0,552.7,50686.0,555.0,28014233.9,594,-5.0,13.0,-0.9,2.37,-0.49,514.64,501.13,700.0,419.0,0.011029411764705883,768.5050000000008,764.9438670799817,50.379738824075325,42.368414217643476
NABIL,2024-09-28,555.2,562.0,549.0,550.0,552.7,50686.0,555.0,28014233.9,594,-5.0,13.0,-0.9,2.37,-0.49,514.64,501.13,700.0,419.0,0.011029411764705883,768.5050000000008,764.9438670799817,50.379738824075325,42.368414217643476
NABIL,2024-09-29,550.0,550.0,540.0,541.5,543.22,46227.0,550.0,25111657.4,553,-8.5,10.0,-1.55,1.85,-0.32,515.44,501.23,700.0,419.0,0.002777777777777778,761.0150000000008,755.330898762334,50.501144626187475,28.76745017811288
NABIL,2024-09-30,540.0,550.5,540.0,550.0,547.84,49497.0,541.5,27116381.2,414,8.5,10.5,1.57,1.94,0.39,516.34,501.43,700.0,419.0,-0.04331188032701336,814.2715000000007,794.0102877446473,50.62455407897313,38.7747054780117
NABIL,2024-10-01,550.0,571.0,550.0,568.0,565.15,74522.0,550.0,42116162.6,765,18.0,21.0,3.27,3.82,0.5,517.41,501.76,700.0,419.0,-0.07642276422764227,809.3375000000008,815.6586967666531,50.355726676361805,47.29046947487916
NABIL,2024-10-02,571.0,579.3,565.0,565.0,570.36,56823.0,568.0,32409462.5,612,-3.0,14.3,-0.53,2.53,-0.95,518.43,502.09,700.0,419.0,-0.08279220779220779,756.7400000000005,752.6387117642914,50.39222185393864,33.242376702903925
NABIL,2024-10-03,571.0,579.3,565.0,565.0,570.36,56823.0,568.0,32409462.5,612,-3.0,14.3,-0.53,2.53,-0.95,518.43,502.09,700.0,419.0,-0.08279220779220779,756.7400000000005,752.6386565043242,50.39222185393864,33.243619996802636
NABIL,2024-10-04,571.0,579.3,565.0,565.0,570.36,56823.0,568.0,32409462.5,612,-3.0,14.3,-0.53,2.53,-0.95,518.43,502.09,700.0,419.0,-0.08279220779220779,756.7400000000005,752.6386565043242,50.39222185393864,33.243619996802636
NABIL,2024-10-05,571.0,579.3,565.0,565.0,570.36,56823.0,568.0,32409462.5,612,-3.0,14.3,-0.53,2.53,-0.95,518.43,502.09,700.0,419.0,-0.08279220779220779,756.7400000000005,752.6386565043242,50.39222185393864,33.243619996802636
NABIL,2024-10-06,565.0,574.0,556.0,574.0,566.94,84468.0,565.0,47888610.6,641,9.0,18.0,1.59,3.24,1.23,519.54,502.47,700.0,419.0,-0.08729527746859593,793.2950000000003,791.1971882247307,51.322540189259904,41.88764934088249
NABIL,2024-10-07,584.0,593.2,580.0,591.5,588.57,69067.0,574.0,40651069.6,633,17.5,13.2,3.05,2.28,0.49,520.82,502.97,700.0,419.0,-0.07563681825285197,797.3995000000003,791.754490073925,51.38492023769424,42.5303189827946
NABIL,2024-10-08,592.0,600.0,580.0,591.0,594.09,65705.0,591.5,39034507.7,498,-0.5,20.0,-0.08,3.45,-0.52,522.11,503.5,700.0,419.0,-0.06635071090047394,794.6765000000003,790.7493958744834,51.41752078461183,47.05342547588839
NABIL,2024-10-09,595.0,595.0,580.0,593.0,590.41,38505.0,591.0,22733588.64,328,2.0,15.0,0.34,2.59,0.44,523.43,504.04,700.0,419.0,0.8112400733048261,812.1370000000004,768.347010696498,50.63462688033788,10.367687523770655
NABIL,2024-10-10,595.0,595.0,580.0,593.0,590.41,38505.0,591.0,22733588.64,328,2.0,15.0,0.34,2.59,0.44,523.43,504.04,700.0,419.0,0.8112400733048261,812.137,768.3470515376956,50.63462688033792,10.366635257303983
NABIL,2024-10-11,595.0,595.0,580.0,593.0,590.41,38505.0,591.0,22733588.64,328,2.0,15.0,0.34,2.59,0.44,523.43,504.04,700.0,419.0,0.8112400733048261,812.137,768.3470515376956,50.634626880337954,10.366635257303756
NABIL,2024-10-12,595.0,595.0,580.0,593.0,590.41,38505.0,591.0,22733588.64,328,2.0,15.0,0.34,2.59,0.44,523.43,504.04,700.0,419.0,0.8112400733048261,812.137,768.3470515376956,50.634626880338,10.366635257303756
NABIL,2024-10-13,595.0,595.0,580.0,593.0,590.41,38505.0,591.0,22733588.64,328,2.0,15.0,0.34,2.59,0.44,523.43,504.04,700.0,419.0,0.8112400733048261,812.137,768.3470515376956,50.63462688033804,10.366635257303756
NABIL,2024-10-14,595.0,595.0,580.0,593.0,590.41,38505.0,591.0,22733588.64,328,2.0,15.0,0.34,2.59,0.44,523.43,504.04,700.0,419.0,0.8112400733048261,812.137,768.3470515376956,50.63462688033807,10.366635257303756
NABIL,2024-10-15,593.0,601.0,593.0,600.0,599.13,69441.0,593.0,41603987.7,369,7.0,8.0,1.18,1.35,0.15,524.82,504.66,700.0,419.0,-0.04443382704252266,816.37,802.8748111126505,51.402689785484135,39.193257263047144
NABIL,2024-10-16,608.0,608.0,601.0,608.0,604.14,94498.0,600.0,57089953.3,609,8.0,7.0,1.33,1.16,0.63,526.23,505.32,700.0,419.0,0.9332273449920508,841.5674999999999,791.2442417462057,50.681859345202064,-10.200011124501884
NABIL,2024-10-17,615.0,619.0,602.0,607.1,609.01,70872.0,608.0,43161960.0,531,-0.9,17.0,-0.15,2.82,-0.32,527.63,505.97,700.0,419.0,-0.05875968992248058,869.1180000000004,836.9146746887297,50.710231854947224,36.921697940182526
NABIL,2024-10-18,615.0,619.0,602.0,607.1,609.01,70872.0,608.0,43161960.0,531,-0.9,17.0,-0.15,2.82,-0.32,527.63,505.97,700.0,419.0,-0.05875968992248058,869.1180000000004,836.9146694216506,50.710231854947224,36.92186575338303
NABIL,2024-10-19,615.0,619.0,602.0,607.1,609.01,70872.0,608.0,43161960.0,531,-0.9,17.0,-0.15,2.82,-0.32,527.63,505.97,700.0,419.0,-0.05875968992248058,869.1180000000004,836.9146694216506,50.710231854947224,36.92186575338303
NABIL,2024-10-20,600.0,606.0,593.0,597.0,598.98,100302.0,607.1,60079137.9,752,-10.1,13.0,-1.66,2.19,-0.33,528.96,506.56,700.0,419.0,-0.035541195476575124,817.5295000000003,813.2535084442542,50.43695021538461,38.91405065932054
NABIL,2024-10-21,595.0,597.0,584.0,585.5,587.62,112249.0,597.0,65959989.5,798,-11.5,13.0,-1.93,2.23,-0.36,530.19,507.07,700.0,419.0,-0.07063492063492063,846.3900000000007,821.0365564593478,50.77513098903486,36.53406280029128
NABIL,2024-10-22,581.5,592.0,577.0,591.0,586.16,77275.0,585.5,45295626.1,575,5.5,15.0,0.94,2.6,0.82,531.49,507.61,700.0,419.0,0.9169639961076872,815.6540000000003,771.9597742171517,50.60585070171514,6.7518576021863055
NABIL,2024-10-23,591.0,607.2,591.0,594.0,600.39,63996.0,591.0,38422281.4,626,3.0,16.2,0.51,2.74,-1.08,532.83,508.12,700.0,419.0,-0.058637083993660855,814.0890000000004,818.456840708596,50.53741470536915,36.099927458482966
NABIL,2024-10-24,590.1,600.0,590.0,591.5,591.76,41245.0,594.0,24407052.4,526,-2.5,10.0,-0.42,1.69,-0.04,534.18,508.61,700.0,419.0,-0.0444264943457189,824.1850000000007,813.630607557175,50.52970214654181,31.220235213911224
NABIL,2024-10-25,590.1,600.0,590.0,591.5,591.76,41245.0,594.0,24407052.4,526,-2.5,10.0,-0.42,1.69,-0.04,534.18,508.61,700.0,419.0,-0.0444264943457189,824.1850000000007,813.6305975550516,50.52970214654181,31.220550385167826
NABIL,2024-10-26,590.1,600.0,590.0,591.5,591.76,41245.0,594.0,24407052.4,526,-2.5,10.0,-0.42,1.69,-0.04,534.18,508.61,700.0,419.0,-0.0444264943457189,824.1850000000007,813.6305975550516,50.52970214654181,31.220550385167826
NABIL,2024-10-27,588.09,599.0,585.1,587.0,587.82,33289.0,591.5,19567963.7,426,-4.5,13.9,-0.76,2.38,-0.14,535.5,509.1,700.0,419.0,-0.0608,862.4055000000008,828.123448798224,50.60102451563599,38.906652663174214
NABIL,2024-10-28,585.0,594.9,583.5,585.0,585.73,51581.0,587.0,30212476.4,459,-2.0,11.4,-0.34,1.95,-0.12,536.8,509.61,700.0,419.0,-0.08450704225352113,836.4640000000003,810.6641333065352,51.13614367588779,36.81114074057484
NABIL,2024-10-29,595.0,595.0,586.1,591.8,590.08,38978.0,585.0,23000072.2,358,6.8,8.9,1.16,1.52,0.29,538.16,510.18,700.0,419.0,-0.10265352539802888,852.4000000000003,840.4684486628558,50.16977384842088,30.6685261657949
NABIL,2024-10-30,580.0,583.0,569.0,576.0,577.23,215581.0,591.8,124439618.6,1692,-15.8,14.0,-2.67,2.46,-0.21,539.4,510.69,700.0,419.0,-0.1299093655589124,845.7800000000003,841.2480672174557,50.20372787136761,43.9710752730424
NABIL,2024-10-31,580.0,583.0,569.0,576.0,577.23,215581.0,591.8,124439618.6,1692,-15.8,14.0,-2.67,2.46,-0.21,539.4,510.69,700.0,419.0,-0.1299093655589124,845.7800000000007,841.2480644890251,50.20372787136764,43.97114181980339
NABIL,2024-11-01,580.0,583.0,569.0,576.0,577.23,215581.0,591.8,124439618.6,1692,-15.8,14.0,-2.67,2.46,-0.21,539.4,510.69,700.0,419.0,-0.1299093655589124,845.7800000000007,841.2480644890251,50.20372787136769,43.97114181980339
NABIL,2024-11-02,580.0,583.0,569.0,576.0,577.23,215581.0,591.8,124439618.6,1692,-15.8,14.0,-2.67,2.46,-0.21,539.4,510.69,700.0,419.0,-0.1299093655589124,845.7800000000007,841.2480644890251,50.20372787136772,43.97114181980339
NABIL,2024-11-03,580.0,583.0,569.0,576.0,577.23,215581.0,591.8,124439618.6,1692,-15.8,14.0,-2.67,2.46,-0.21,539.4,510.69,700.0,419.0,-0.1299093655589124,845.7800000000007,841.2480644890251,50.203727871367754,43.97114181980339
NABIL,2024-11-04,580.0,583.0,569.0,576.0,577.23,215581.0,591.8,124439618.6,1692,-15.8,14.0,-2.67,2.46,-0.21,539.4,510.69,700.0,419.0,-0.1299093655589124,845.7800000000007,841.2480644890251,50.203727871367796,43.97114181980339
NABIL,2024-11-05,570.1,576.0,565.0,567.0,566.18,98344.0,576.0,55680204.4,849,-9.0,11.0,-1.56,1.95,0.14,540.56,511.15,700.0,419.0,-0.1591279845765979,846.8660000000007,819.4249747966614,50.977541503916754,39.06705295463735
NABIL,2024-11-06,565.0,567.0,562.8,564.6,563.67,54129.0,567.0,30511010.0,558,-2.4,4.2,-0.42,0.75,0.16,541.69,511.57,700.0,419.0,-0.23877578535796146,857.0790000000012,843.9601931533886,50.06766159400095,34.00019179512651
NABIL,2024-11-07,565.0,567.0,562.8,564.6,563.67,54129.0,567.0,30511010.0,558,-2.4,4.2,-0.42,0.75,0.16,541.69,511.57,700.0,419.0,-0.23877578535796146,857.0790000000012,843.9601946390513,50.06766159400095,34.000121553864005
NABIL,2024-11-08,565.0,567.0,562.8,564.6,563.67,54129.0,567.0,30511010.0,558,-2.4,4.2,-0.42,0.75,0.16,541.69,511.57,700.0,419.0,-0.23877578535796146,857.0790000000012,843.9601946390513,50.06766159400095,34.000121553864005
NABIL,2024-11-09,565.0,567.0,562.8,564.6,563.67,54129.0,567.0,30511010.0,558,-2.4,4.2,-0.42,0.75,0.16,541.69,511.57,700.0,419.0,-0.23877578535796146,857.0790000000012,843.9601946390513,50.06766159400095,34.000121553864005
